Site,Logger NAD83 Zone 20V UTM Easting,Logger NAD83 Zone 20V UTM Northing,Date (DD/MM/YYYY),Time (HH:MM AM/PM),0.5 m underground temperature (°C),1.0 m underground temperature (°C),1.5 m underground temperature (°C),2.0 m underground temperature (°C),3.0 m underground temperature (°C),4.0 m underground temperature (°C),5.0 m underground temperature (°C),7.0 m underground temperature (°C),Comments
Site,Abscisse NAD83 UTM Zone 20V du capteur,Ordonnée NAD83 UTM Zone 20V du capteur,Date (JJ/MM/AAAA),Heure (HH:MM AM/PM),Température 0.5 m sous terre (°C),Température 1.0 m sous terre (°C),Température 1.5 m sous terre (°C),Température 2.0 m sous terre (°C),Température 3.0 m sous terre (°C),Température 4.0 m sous terre (°C),Température 5.0 m sous terre (°C),Température 7.0 m sous terre (°C),Commentaires
Ivitak Cove,457154,6540417,16/01/2017,4:01 AM,-3.355767946,-1.010132343,-0.111456768,-0.055958625,0.031400149,0.147805186,0.245060176,0.392271902,
Ivitak Cove,457154,6540417,16/01/2017,12:01 PM,-3.352330455,-1.012509821,-0.112508156,-0.05613434,0.031929578,0.148160168,0.244735919,0.392353557,
Ivitak Cove,457154,6540417,16/01/2017,8:01 PM,-3.353240835,-1.015328906,-0.113336484,-0.056661476,0.031544538,0.148095625,0.245449291,0.392663852,
Ivitak Cove,457154,6540417,17/01/2017,4:01 AM,-3.370774735,-1.017355358,-0.114387775,-0.056629529,0.031592667,0.146353051,0.244865621,0.39264752,
Ivitak Cove,457154,6540417,17/01/2017,12:01 PM,-3.404293165,-1.020036669,-0.114069207,-0.056342002,0.031624754,0.147079105,0.245254733,0.392696515,
Ivitak Cove,457154,6540417,17/01/2017,8:01 PM,-3.453433842,-1.024895643,-0.116442413,-0.05797127,0.031672884,0.146030369,0.245157454,0.392712846,
Ivitak Cove,457154,6540417,18/01/2017,4:01 AM,-3.512746317,-1.03098676,-0.117127246,-0.057540006,0.032378801,0.147950405,0.245270946,0.393300787,
Ivitak Cove,457154,6540417,18/01/2017,12:01 PM,-3.574387877,-1.038932925,-0.117286506,-0.058226829,0.030533841,0.147030701,0.24442788,0.392941488,
Ivitak Cove,457154,6540417,18/01/2017,8:01 PM,-3.629746078,-1.048199529,-0.119006436,-0.057715707,0.031624754,0.146933893,0.246259971,0.391749313,
Ivitak Cove,457154,6540417,19/01/2017,4:01 AM,-3.669748694,-1.05913447,-0.118767566,-0.057587924,0.030020491,0.147256589,0.244995324,0.392418882,
Ivitak Cove,457154,6540417,19/01/2017,12:01 PM,-3.689139333,-1.069349298,-0.121458678,-0.057396249,0.030822607,0.146030369,0.245611424,0.392369889,
Ivitak Cove,457154,6540417,19/01/2017,8:01 PM,-3.682829359,-1.08144237,-0.120933222,-0.058306691,0.031688927,0.146562798,0.245011537,0.392761841,
Ivitak Cove,457154,6540417,20/01/2017,4:01 AM,-3.657784216,-1.091782623,-0.121904508,-0.05963235,0.031945622,0.146659604,0.244719707,0.392451545,
Ivitak Cove,457154,6540417,20/01/2017,12:01 PM,-3.614418075,-1.10096449,-0.122573235,-0.059824004,0.031319934,0.147111375,0.245157454,0.39418273,
Ivitak Cove,457154,6540417,20/01/2017,8:01 PM,-3.560968799,-1.108322168,-0.123050884,-0.058801827,0.030758436,0.147030701,0.245368225,0.392418882,
Ivitak Cove,457154,6540417,21/01/2017,4:01 AM,-3.499893881,-1.115131338,-0.125566315,-0.059728177,0.030774479,0.146578932,0.245173667,0.392418882,
Ivitak Cove,457154,6540417,21/01/2017,12:01 PM,-3.434251871,-1.117784628,-0.125009126,-0.059664292,0.030517799,0.146917758,0.244314394,0.392729178,
Ivitak Cove,457154,6540417,21/01/2017,8:01 PM,-3.368656796,-1.119982807,-0.126330434,-0.060574632,0.030036533,0.146691873,0.245643851,0.393709089,
Ivitak Cove,457154,6540417,22/01/2017,4:01 AM,-3.303082494,-1.120346621,-0.126075731,-0.060526721,0.03016487,0.147175915,0.244671069,0.3931538,
Ivitak Cove,457154,6540417,22/01/2017,12:01 PM,-3.24283092,-1.118436527,-0.126012055,-0.061484932,0.030966991,0.146546663,0.245757345,0.393888745,
Ivitak Cove,457154,6540417,22/01/2017,8:01 PM,-3.189018143,-1.116056238,-0.127922258,-0.061261353,0.030870735,0.146127173,0.244930473,0.392533201,
Ivitak Cove,457154,6540417,23/01/2017,4:01 AM,-3.143521311,-1.112826484,-0.12903646,-0.061788356,0.030020491,0.147272724,0.246259971,0.391047107,
Ivitak Cove,457154,6540417,23/01/2017,12:01 PM,-3.108349006,-1.108883366,-0.130214265,-0.061309263,0.030196954,0.147143645,0.244881834,0.393415111,
Ivitak Cove,457154,6540417,23/01/2017,8:01 PM,-3.084835044,-1.104120274,-0.129466208,-0.062267438,0.030886777,0.146304648,0.245578998,0.392614858,
Ivitak Cove,457154,6540417,24/01/2017,4:01 AM,-3.065139027,-1.100888624,-0.131073701,-0.062986039,0.030598011,0.14682095,0.245708705,0.392892493,
Ivitak Cove,457154,6540417,24/01/2017,12:01 PM,-3.056952026,-1.098794605,-0.132458271,-0.063129756,0.030806564,0.145965833,0.245400651,0.393121136,
Ivitak Cove,457154,6540417,24/01/2017,8:01 PM,-3.063223507,-1.095865651,-0.132728808,-0.062538912,0.03135202,0.147272724,0.245319585,0.392957819,
Ivitak Cove,457154,6540417,25/01/2017,4:01 AM,-3.08984555,-1.09544069,-0.133301698,-0.06338525,0.031432236,0.146837084,0.246211329,0.393905077,
Ivitak Cove,457154,6540417,25/01/2017,12:01 PM,-3.140528523,-1.092966634,-0.133476745,-0.06397607,0.029860072,0.147579291,0.244622431,0.393562099,
Ivitak Cove,457154,6540417,25/01/2017,8:01 PM,-3.212659021,-1.094833587,-0.13365179,-0.064423164,0.030662181,0.146756411,0.245887054,0.392402551,
Ivitak Cove,457154,6540417,26/01/2017,4:01 AM,-3.298805122,-1.098126901,-0.135354423,-0.064439132,0.030277165,0.146530529,0.245043963,0.393676425,
Ivitak Cove,457154,6540417,26/01/2017,12:01 PM,-3.387547589,-1.10389271,-0.13619773,-0.06308185,0.029122159,0.146853219,0.244784558,0.392582195,
Ivitak Cove,457154,6540417,26/01/2017,8:01 PM,-3.458814554,-1.113933453,-0.135927239,-0.063848326,0.029988407,0.146578932,0.244395456,0.393023146,
Ivitak Cove,457154,6540417,27/01/2017,4:01 AM,-3.494807322,-1.12566665,-0.13769332,-0.064151715,0.029635487,0.146772546,0.244833196,0.392337226,
Ivitak Cove,457154,6540417,27/01/2017,12:01 PM,-3.485845431,-1.136772086,-0.137884239,-0.065524892,0.030004449,0.14745021,0.244281969,0.392582195,
Ivitak Cove,457154,6540417,27/01/2017,8:01 PM,-3.434590213,-1.146599807,-0.139411522,-0.065588758,0.030598011,0.146207843,0.244768345,0.392435213,
Ivitak Cove,457154,6540417,28/01/2017,4:01 AM,-3.355971732,-1.154954935,-0.140238753,-0.06606775,0.029940281,0.146917758,0.245449291,0.392533201,
Ivitak Cove,457154,6540417,28/01/2017,12:01 PM,-3.264785918,-1.16199056,-0.141781766,-0.065524892,0.029074036,0.145917431,0.244460305,0.392892493,
Ivitak Cove,457154,6540417,28/01/2017,8:01 PM,-3.170258499,-1.164425984,-0.141622698,-0.066897976,0.029779863,0.14649826,0.245530357,0.39264752,
Ivitak Cove,457154,6540417,29/01/2017,4:01 AM,-3.077413387,-1.164229345,-0.142370307,-0.066450935,0.029972365,0.145756093,0.245108815,0.393382447,
